,_id,FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,FH_UNDERLYING_VALUE,TIMESTAMP
42,642c2bdee2684b2e01981f55,OPTIDX,NIFTY,24-Nov-2016,8550,CE,N,100,128.95,84.2,93.9,90.45,67.6,93.9,948150,8206730385,293400,36825,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
43,642c2bdee2684b2e01981f58,OPTIDX,NIFTY,24-Nov-2016,8600,CE,N,74.5,99,62.2,71.3,67.55,47.2,71.3,20991675,182240276947.5,3292200,136425,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
44,642c2bdee2684b2e01981f57,OPTIDX,NIFTY,24-Nov-2016,8650,CE,N,51.05,73.7,44.75,51.5,49.15,34.15,51.5,1387575,12085759713.75,379425,26325,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
45,642c2bdee2684b2e01981f53,OPTIDX,NIFTY,24-Nov-2016,8700,CE,N,36,53.2,31,36.35,34.8,23.2,36.35,20026425,175084881993.75,4460100,652425,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
46,642c2bdee2684b2e01981f56,OPTIDX,NIFTY,24-Nov-2016,8750,CE,N,25.95,36.8,21.5,24.4,23.65,17,24.4,1017000,8927425290,410475,-36000,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
47,642c2bdee2684b2e01981f5a,OPTIDX,NIFTY,24-Nov-2016,8800,CE,N,19.7,25.1,14.5,16.85,16.1,11.3,16.85,16248300,143305778437.5,4517475,566925,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
48,642c2bdee2684b2e01981f59,OPTIDX,NIFTY,24-Nov-2016,8850,CE,N,11.9,16.95,10.2,11.1,11.1,7.95,11.1,643800,5705943483.75,315300,55500,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
49,642c2bdee2684b2e01981f5b,OPTIDX,NIFTY,24-Nov-2016,8900,CE,N,9.1,11.7,7.1,7.85,7.5,5.75,7.85,8871975,79042652891.25,3138525,-265650,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
50,642c2bdee2684b2e01981fce,OPTIDX,NIFTY,24-Nov-2016,8950,CE,N,7.5,8.1,5.35,5.7,5.6,4.75,5.7,258450,2314801590,102525,16425,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
51,642c2bdee2684b2e01981fd8,OPTIDX,NIFTY,24-Nov-2016,9000,CE,N,5.1,7.9,3.9,4.3,4.1,3.55,4.3,6350700,57186921161.25,5746125,-113550,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
